Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,year,month,day,weekday,hour,pm_2_5_lag1,pm_2_5_lag7,pm_2_5_smooth
812,2024-09-07 07:00:00,Asia/Bangkok,46.21749984,0.060246331507007075,3.443234837,35.86327372,2024,9,7,5,7,0.14304411981204773,0.4171532610752271,0.07098655629339683
813,2024-09-08 07:00:00,Asia/Bangkok,55.20432565,0.23548291700264173,8.399555226,32.77547072,2024,9,8,6,7,0.060246331507007075,0.6318508587305197,0.13548773821981225
814,2024-09-09 07:00:00,Asia/Bangkok,56.11926635,0.26366345587690493,9.234247591,31.65859896,2024,9,9,0,7,0.23548291700264173,0.33883874314003254,0.17972461599201328
815,2024-09-10 07:00:00,Asia/Bangkok,47.39086562,0.13128763453639386,5.464583333,34.66234722,2024,9,10,1,7,0.26366345587690493,0.29216008817276024,0.20577885854893685
816,2024-09-11 07:00:00,Asia/Bangkok,42.36720645,0.2974958751622643,10.66493699,36.55788732,2024,9,11,2,7,0.13128763453639386,0.1276672083194848,0.2285219753650068
817,2024-09-12 07:00:00,Asia/Bangkok,42.56633667,0.34151732992585404,13.01241722,37.13452815,2024,9,12,3,7,0.2974958751622643,0.05960952513654806,0.25707471344792776
818,2024-09-13 07:00:00,Asia/Bangkok,51.37200444,0.15220120865794473,6.062916358,33.73583272,2024,9,13,4,7,0.34151732992585404,0.14304411981204773,0.2647447210302731
819,2024-09-14 07:00:00,Asia/Bangkok,52.06464267,0.12853854579102303,5.377345379,33.09682418,2024,9,14,5,7,0.15220120865794473,0.060246331507007075,0.20277998990213753
820,2024-09-15 07:00:00,Asia/Bangkok,54.14120715,0.14552179326199877,6.017361111,33.03914583,2024,9,15,6,7,0.12853854579102303,0.23548291700264173,0.13089905536744634
821,2024-09-16 07:00:00,Asia/Bangkok,53.76237724,0.08392761153056501,4.146708961,33.22548771,2024,9,16,0,7,0.14552179326199877,0.26366345587690493,0.10585986289860023
822,2024-09-17 07:00:00,Asia/Bangkok,51.83972071,0.011531110531124836,2.0782042,33.35111513,2024,9,17,1,7,0.08392761153056501,0.13128763453639386,0.06294764184933437
823,2024-09-18 07:00:00,Asia/Bangkok,51.60173222,0.029076805714495085,2.565873016,33.25188889,2024,9,18,2,7,0.011531110531124836,0.2974958751622643,0.02024169726881868
824,2024-09-19 07:00:00,Asia/Bangkok,52.01442943,0.030656142072707462,2.622559653,33.12536515,2024,9,19,3,7,0.029076805714495085,0.34151732992585404,0.0007045023211889184
825,2024-09-20 07:00:00,Asia/Bangkok,47.99474259,0.03044838852713179,2.602962963,34.41488148,2024,9,20,4,7,0.030656142072707462,0.15220120865794473,0.0076423726643164575
826,2024-09-21 07:00:00,Asia/Bangkok,54.05301016,0.18524308897057562,6.987206823,32.65152807,2024,9,21,5,7,0.03044838852713179,0.12853854579102303,0.06491601559685219
827,2024-09-22 07:00:00,Asia/Bangkok,48.3756801,0.21754719493215957,7.94394801,35.06270512,2024,9,22,6,7,0.18524308897057562,0.14552179326199877,0.13345790060288554
828,2024-09-23 07:00:00,Asia/Bangkok,51.09643123,0.19547960834930145,7.260385757,34.52385015,2024,9,23,0,7,0.21754719493215957,0.08392761153056501,0.19398273963818824
829,2024-09-24 07:00:00,Asia/Bangkok,49.07769625,0.10192925411979319,4.642797669,34.76789342,2024,9,24,1,7,0.19547960834930145,0.011531110531124836,0.16342757286919124
830,2024-09-25 07:00:00,Asia/Bangkok,50.3786477,0.23250488299469668,8.30994152,34.65609023,2024,9,25,2,7,0.10192925411979319,0.029076805714495085,0.16891327226171138
831,2024-09-26 07:00:00,Asia/Bangkok,47.55477758,0.3022129899773729,10.35580829,35.29963444,2024,9,26,3,7,0.23250488299469668,0.030656142072707462,0.2080575066053318
832,2024-09-27 07:00:00,Asia/Bangkok,47.21701158,0.2017863147483454,7.562452687,35.27553369,2024,9,27,4,7,0.3022129899773729,0.03044838852713179,0.2446798652571926
